Company Name,UID,Symbol,Alias,Headquarters,Description,Logo Url,Wiki Url,ISIN
Marriott International Inc,EQT-A449F4,MAR,"Marriott International Inc, Marriott International","10400 Fernwood Road Bethesda, MD 20817 United States","Marriott International, Inc. operates franchises, and licenses hotel, residential, and timeshare properties. The company operates through North American Full-Service, North American Limited-Service, and Asia Pacific segments. It operates its properties under the JW Marriott, The Ritz-Carlton, Ritz-Carlton Reserve, W Hotels, The Luxury Collection, St. Regis, EDITION, Bulgari, Marriott Hotels, Sheraton, Delta Hotels, Marriott Executive Apartments, Marriott Vacation Club, Westin, Renaissance, Le Méridien, Autograph Collection, Gaylord Hotels, Tribute Portfolio, Design Hotels, Courtyard, Residence Inn, Fairfield by Marriott, SpringHill Suites, Four Points, TownePlace Suites, Aloft, AC Hotels by Marriott, Protea Hotels, Element, and Moxy brand names.",https://en.wikipedia.org/wiki/File:Marriott_International.svg,https://en.wikipedia.org/wiki/Marriott_International,US5719032022
Marsh & McLennan Companies Inc,EQT-DBDDFA,MMC,Marsh & McLennan Companies Inc,"1166 Avenue of the Americas New York, NY 10036 United States","Marsh & McLennan Companies, Inc., a professional services company, provides advice and solutions to clients in the areas of risk, strategy, and people. The company operates in two segments, Risk and Insurance Services, and Consulting.",https://en.wikipedia.org/wiki/File:Marsh_%26_McLennan_Companies_(2017)_logo.svg,https://en.wikipedia.org/wiki/Marsh_%26_McLennan_Companies,US5717481023
Martin Marietta Materials Inc,EQT-58C8F7,MLM,"Martin Marietta Materials Inc, Martin Marietta Inc","2710 Wycliff Road Raleigh, NC 27607 United States","Martin Marietta Materials Inc., operates as a natural resource-based building materials company, supplies aggregates and heavy building materials to the construction industry. The company offers crushed stone, sand, and gravel products; ready mixed concrete and asphalt; paving products and services; Portland and specialty cement for use in the infrastructure projects, and nonresidential and residential construction markets, as well as in the railroad, agricultural, utility, and environmental industries.",https://en.wikipedia.org/wiki/File:Martin_Marietta_logo.svg,https://en.wikipedia.org/wiki/Martin_Marietta_Inc.,US5732841060
Masco Corporation,EQT-377991,MAS,Masco Corporation,"17450 College Parkway Livonia, MI 48152 United States",Masco Corporation is a manufacturer of products for the home improvement and new home construction markets. ,https://en.wikipedia.org/wiki/File:Masco_logo.png,https://en.wikipedia.org/wiki/Masco,US5745991068
Mastercard Inc,EQT-8FA4A5,MA,"Mastercard Inc, MasterCard","2000 Purchase Street Purchase, NY 10577 United States","Mastercard Incorporated, a technology company, provides transaction processing and other payment-related products and services. The company facilitates the processing of payment transactions, including authorization, clearing, and settlement, as well as delivers related products and services.",https://en.wikipedia.org/wiki/File:Mastercard_2019_logo.svg,https://en.wikipedia.org/wiki/Mastercard,US57636Q1040
Mattel Inc,EQT-9FDD82,MAT,Mattel Inc,"333 Continental Boulevard El Segundo, CA 90245 United States","Mattel, Inc., operates as an American multinational toy manufacturing company. The company products and brands include Fisher-Price, Barbie, Monster High, Ever After High, Polly Pocket, Hot Wheels and Matchbox, Masters of the Universe, American Girl, board games, and WWE.",https://en.wikipedia.org/wiki/File:Mattel-brand.svg,https://en.wikipedia.org/wiki/Mattel,US5770811025
Maxim Integrated Products Inc,EQT-BD5DDF,MXIM,"Maxim Integrated Products Inc, Maxim Integrated","160 Rio Robles San Jose, CA 95134 United States","Maxim Integrated Products, Inc. designs, develops, manufactures, and markets a range of linear and mixed-signal integrated circuits.The company also provides a range of high-frequency process technologies and capabilities for use in custom designs.",https://en.wikipedia.org/wiki/File:Maxim_Integrated_logo.svg,https://en.wikipedia.org/wiki/Maxim_Integrated,US57772K1016
McCormick & Company Inc,EQT-26F3E3,MKC,"McCormick & Company Inc, McCormick & Company","24 Schilling Road Suite 1 Hunt Valley, MD 21031 United States","McCormick & Company Inc manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavorful products to the food industry. The company operates in two segments, Consumer and Flavor Solutions.",https://en.wikipedia.org/wiki/File:McCormick.svg,https://en.wikipedia.org/wiki/McCormick_%26_Company,US5797802064
McDonalds Corporation,EQT-964711,MCD,"McDonalds Corporation, McDonalds Corp, McDonalds, McDonald's Corporation, McDonald's Corp, McDonald's","110 North Carpenter Street Chicago, IL 60607 United States",McDonald's Corporation franchises and operates fast-food restaurants in the global restaurant industry. The Company's restaurants serves a variety of value-priced menu products in countries around the world.,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/McDonald%27s_Golden_Arches.svg/220px-McDonald%27s_Golden_Arches.svg.png,https://en.wikipedia.org/wiki/McDonald's,US5801351017
McDonald's Corporation,EQT-964711,MCD,"McDonald's Corporation, McDonald's","110 North Carpenter Street Chicago, IL 60607 United States","McDonald's Corporation operates and franchises McDonald's restaurants internationally. Its restaurants offer various food products, soft drinks, coffee, and other beverages, as well as breakfast menu.",https://en.wikipedia.org/wiki/File:McDonald%27s_Golden_Arches.svg,https://en.wikipedia.org/wiki/McDonald's,US5801351017
McKesson Corporation,EQT-D050B8,MCK,McKesson Corporation,"One Post Street San Francisco, CA 94104 United States","McKesson Corporation provides pharmaceuticals and medical supplies. The company operates in three segments: U.S. Pharmaceutical and Specialty Solutions, European Pharmaceutical Solutions, and Medical-Surgical Solutions. ",https://en.wikipedia.org/wiki/File:McKesson_logo.svg,https://en.wikipedia.org/wiki/McKesson_Corporation,US58155Q1031
Medtronic PLC,EQT-C6B638,MDT,Medtronic PLC,"20 On Hatch Lower Hatch Street Dublin,  2 Ireland","Medtronic PLC develops, manufactures, distributes, and sells device-based medical therapies to hospitals, physicians, clinicians, and patients worldwide. It operates through four segments: Cardiac and Vascular Group, Minimally Invasive Therapies Group, Restorative Therapies Group, and Diabetes Group. ",https://en.wikipedia.org/wiki/File:Medtronic_logo.svg,https://en.wikipedia.org/wiki/Medtronic,IE00BTN1Y115
Merck & Co. Inc,EQT-2283F3,MRK,"Merck & Co. Inc, Merck Sharp & Dohme","2000 Galloping Hill Road Kenilworth, NJ 07033 United States","Merck & Co., Inc. provides healthcare solutions worldwide. It operates through four segments: Pharmaceutical, Animal Health, Healthcare Services, and Alliances. The company offers therapeutic and preventive agents to treat cardiovascular, type 2 diabetes, chronic hepatitis C virus, HIV-1 infection, intra-abdominal, fungal infection, insomnia, and inflammatory diseases. It also provides neuromuscular blocking agents; cholesterol modifying medicines; and anti-bacterial and vaginal contraceptive products.",https://en.wikipedia.org/wiki/File:Merck_Logo.svg,https://en.wikipedia.org/wiki/Merck_%26_Co.,US58933Y1055
Merck & Company Inc,EQT-2283F3,MRK,"Merck & Company Inc, Merck and Company Inc, Merck & Co Inc, Merck & Co, Merck and Co","2000 Galloping Hill Road Kenilworth, NJ 07033 United States","Merck & Co., Inc. is a global health care company that delivers health solutions through its prescription medicines, vaccines, biologic therapies, animal health, and consumer care products, which it markets directly and through its joint ventures. The Company has operations in pharmaceutical, animal health, and consumer care.",https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Merck_Logo.svg/200px-Merck_Logo.svg.png,https://en.wikipedia.org/wiki/Merck_%26_Co.,US58933Y1055
MetLife Inc,EQT-404F3D,MET,"MetLife Inc, Metropolitan Life Insurance Company, MLIC","200 Park Avenue New York, NY 10166 United States","MetLife, Inc. engages in the insurance, annuities, employee benefits, and asset management businesses.It operates through five segments: U.S.; Asia; Latin America; Europe, the Middle East and Africa; and MetLife Holdings. The company offers life, dental, group short- and long-term disability, individual disability, accidental death and dismemberment, vision, and accident and health coverages, as well as prepaid legal plans; administrative services-only arrangements to employers; and stable value products, including general and separate account guaranteed interest contracts, and private floating rate funding agreements.",https://en.wikipedia.org/wiki/File:MetLife_logo.svg,https://en.wikipedia.org/wiki/MetLife,US59156R1086
Mettler-Toledo International Inc,EQT-CFEF03,MTD,"Mettler-Toledo International Inc, METTLER TOLEDO","1900 Polaris Parkway Columbus, OH 43240 United States","Mettler-Toledo International Inc. manufactures and supplies precision instruments and services worldwide.The company operates in five segments: U.S. Operations, Swiss Operations, Western European Operations, Chinese Operations, and Other.",https://en.wikipedia.org/wiki/File:Mettler_Toledo.svg,https://en.wikipedia.org/wiki/Mettler_Toledo,US5926881054
MGM Resorts International,EQT-A30CC2,MGM,MGM Resorts International,"3600 Las Vegas Boulevard South Las Vegas, NV 89109 United States","MGM Resorts International, through its subsidiaries, owns and operates integrated casino, hotel, and entertainment resorts. The company operates through three segments: Las Vegas Strip Resorts, Regional Operations, and MGM China. Its casino resorts offer gaming, hotel, convention, dining, entertainment, retail, and other resort amenities.",https://en.wikipedia.org/wiki/File:MGM_Resorts_International_logo.svg,https://en.wikipedia.org/wiki/MGM_Resorts_International,US552953CE90
Microchip Technology Inc,EQT-244DE7,MCHP,Microchip Technology Inc,"2355 West Chandler Boulevard Chandler, AZ 85224 United States","Microchip Technology Inc., develops and manufactures semiconductor products for various embedded control applications . Its portfolio comprises 8- and 16-bit pic microcontrollers and 16-bit dspic digital signal controllers, which feature onboard flash (reprogrammable) memory technology; and linear, mixed-signal, power management, thermal management, battery management, and interface devices.",https://en.wikipedia.org/wiki/File:Microchip_logo.svg,https://en.wikipedia.org/wiki/Microchip_Technology,US5950171042
Micron Technology Inc,EQT-5F1C69,MU,Micron Technology Inc,"8000 South Federal Way PO Box 6 Boise, ID 83716-0006 United States","Micron Technology, Inc., through its subsidiaries, manufactures and markets dynamic random access memory chips (DRAMs), static random access memory chips (SRAMs), flash memory, semiconductor components, and memory modules.",https://en.wikipedia.org/wiki/File:Micron_Technology_logo.svg,https://en.wikipedia.org/wiki/Micron_Technology,US5951121038
Microsoft Corporation,EQT-84E7F3,MSFT,"Microsoft Corporation, Microsoft Corp, Microsoft","1 Microsoft Way Redmond, WA 98052-6399 United States","Microsoft Corporation (MS) is an American multinational technology company with headquarters in Redmond, Washington. It develops, manufactures, licenses, supports and sells computer software, consumer electronics, personal computers, and related services. Its best known software products are the Microsoft Windows line of operating systems, the Microsoft Office suite, and the Internet Explorer and Edge web browsers. Its flagship hardware products are the Xbox video game consoles and the Microsoft Surface lineup of touchscreen personal computers. As of 2016, it is the world's largest software maker by revenue,and one of the world's most valuable companies. The word ""Microsoft"" is a portmanteau of ""microcomputer"" and ""software"".",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Microsoft_building_17_front_door.jpg/220px-Microsoft_building_17_front_door.jpg,https://en.wikipedia.org/wiki/Microsoft,US5949181045
